"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"204",-0.00190998328806372,-0.0115146407017353,0.00721281704235074,-0.00123942861036968,-0.0102911672894564,0.0076561955781164,55,2
"205",0.0127575712972287,0.00335411043198925,0.0227401050100444,0.0129519673712659,0.00366457932286069,0.0228227652335453,65,2
"206",0.0152012779813954,0.0052916963179404,0.0260719373017917,0.0149659690964301,0.00519570458636539,0.025622793487312,65,2
"207",0.013211278064242,0.00251851760843445,0.024237628504987,0.0129305148176374,0.0023482207185168,0.0238007133088221,65,2
"208",0.0127070575943628,0.000957548515818491,0.0249157571965987,0.0123592635284747,0.000722255666232996,0.0243682451743751,65,2
"209",0.0112066718434303,-0.000976761659823728,0.0235066385186663,0.0110283562608223,-0.00103406258155712,0.0231968298022511,65,2
"210",0.0105239093860735,-0.00223495435326859,0.0235627190593474,0.0102698151118963,-0.00238486894225151,0.0231184982181941,65,2
"211",0.0083291817503434,-0.00498595661016098,0.0213399663571687,0.0082449951675494,-0.00494071151136399,0.0211071717584149,65,2
"212",0.00740458162599716,-0.00597335043936815,0.0205130344636711,0.0072418489876932,-0.00605110904836862,0.0201607521350755,65,2
"213",0.00515259680893905,-0.00846175909072349,0.0178115325771491,0.005079918948274,-0.00847021233760148,0.0175636742818066,65,2
"214",0.00272243478023181,-0.0109941716091893,0.0145666695581395,0.00305909128286763,-0.0104425958531076,0.0147514855764586,65,2
"215",0.00563652698705798,-0.0053247394941801,0.0159697435630807,0.00629558126574822,-0.00444629334694335,0.0165015746055293,65,2
"216",0.00785694438625733,-0.00150089167434919,0.0169052334112139,0.0083906438181329,-0.000803789311522302,0.0173307870607761,65,2
"217",0.018070773865028,0.00727048142800749,0.0298669902654686,0.018386014489772,0.00762766359963278,0.0301149133896277,75,2
"218",0.0176313343865269,0.00638618375296218,0.0298468134993222,0.0176157815208985,0.00644479962280345,0.0296998694539258,75,2
"219",0.0119704344401303,-0.000507649639620116,0.0243454949569613,0.011902826049898,-0.00052180508944865,0.0242161211449111,75,2
