Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Filler
0500000US48289,48289,"Leon County, Texas",15335,0,0,0,15335,0
0500000US48291,48291,"Liberty County, Texas",70154,25085,0,25085,45069,0
0500000US48293,48293,"Limestone County, Texas",22051,10448,0,10448,11603,0
0500000US48295,48295,"Lipscomb County, Texas",3057,0,0,0,3057,0
0500000US48297,48297,"Live Oak County, Texas",12309,2501,0,2501,9808,0
0500000US48299,48299,"Llano County, Texas",17044,7557,0,7557,9487,0
0500000US48301,48301,"Loving County, Texas",67,0,0,0,67,0
0500000US48303,48303,"Lubbock County, Texas",242628,212278,202225,10053,30350,0
0500000US48305,48305,"Lynn County, Texas",6550,2865,0,2865,3685,0
0500000US48307,48307,"McCulloch County, Texas",8205,5420,0,5420,2785,0
0500000US48309,48309,"McLennan County, Texas",213517,160363,153198,7165,53154,0
0500000US48311,48311,"McMullen County, Texas",851,0,0,0,851,0
0500000US48313,48313,"Madison County, Texas",12940,3895,0,3895,9045,0
0500000US48315,48315,"Marion County, Texas",10941,0,0,0,10941,0
0500000US48317,48317,"Martin County, Texas",4746,2501,0,2501,2245,0
0500000US48319,48319,"Mason County, Texas",3738,0,0,0,3738,0
0500000US48321,48321,"Matagorda County, Texas",37957,24998,0,24998,12959,0
0500000US48323,48323,"Maverick County, Texas",47297,41829,0,41829,5468,0
0500000US48325,48325,"Medina County, Texas",39304,17249,0,17249,22055,0
0500000US48327,48327,"Menard County, Texas",2360,0,0,0,2360,0
0500000US48329,48329,"Midland County, Texas",116009,100757,100757,0,15252,0
0500000US48331,48331,"Milam County, Texas",24238,11576,0,11576,12662,0
0500000US48333,48333,"Mills County, Texas",5151,0,0,0,5151,0
0500000US48335,48335,"Mitchell County, Texas",9698,6599,0,6599,3099,0
0500000US48337,48337,"Montague County, Texas",19117,8772,0,8772,10345,0
0500000US48339,48339,"Montgomery County, Texas",293768,187471,102891,84580,106297,0
0500000US48341,48341,"Moore County, Texas",20121,16717,0,16717,3404,0
0500000US48343,48343,"Morris County, Texas",13048,2608,0,2608,10440,0
0500000US48345,48345,"Motley County, Texas",1426,0,0,0,1426,0
0500000US48347,48347,"Nacogdoches County, Texas",59203,30877,0,30877,28326,0
0500000US48349,48349,"Navarro County, Texas",45124,23182,0,23182,21942,0
0500000US48351,48351,"Newton County, Texas",15072,0,0,0,15072,0
0500000US48353,48353,"Nolan County, Texas",15802,11205,0,11205,4597,0
0500000US48355,48355,"Nueces County, Texas",313645,296149,276408,19741,17496,0
0500000US48357,48357,"Ochiltree County, Texas",9006,7727,0,7727,1279,0
0500000US48359,48359,"Oldham County, Texas",2185,0,0,0,2185,0
0500000US48361,48361,"Orange County, Texas",84966,55246,16825,38421,29720,0
0500000US48363,48363,"Palo Pinto County, Texas",27026,14185,0,14185,12841,0
0500000US48365,48365,"Panola County, Texas",22756,5804,0,5804,16952,0
0500000US48367,48367,"Parker County, Texas",88495,30518,6740,23778,57977,0
0500000US48369,48369,"Parmer County, Texas",10016,3882,0,3882,6134,0
0500000US48371,48371,"Pecos County, Texas",16809,9924,0,9924,6885,0
0500000US48373,48373,"Polk County, Texas",41133,8189,0,8189,32944,0
0500000US48375,48375,"Potter County, Texas",113546,105315,105315,0,8231,0
0500000US48377,48377,"Presidio County, Texas",7304,4168,0,4168,3136,0
0500000US48379,48379,"Rains County, Texas",9139,0,0,0,9139,0
0500000US48381,48381,"Randall County, Texas",104312,90399,73997,16402,13913,0
0500000US48383,48383,"Reagan County, Texas",3326,2825,0,2825,501,0
0500000US48385,48385,"Real County, Texas",3047,0,0,0,3047,0
0500000US48387,48387,"Red River County, Texas",14314,3631,0,3631,10683,0
0500000US48389,48389,"Reeves County, Texas",13137,10819,0,10819,2318,0
0500000US48391,48391,"Refugio County, Texas",7828,3053,0,3053,4775,0
0500000US48393,48393,"Roberts County, Texas",887,0,0,0,887,0
0500000US48395,48395,"Robertson County, Texas",16000,4572,0,4572,11428,0
0500000US48397,48397,"Rockwall County, Texas",43080,34316,31637,2679,8764,0
0500000US48399,48399,"Runnels County, Texas",11495,7194,0,7194,4301,0
0500000US48401,48401,"Rusk County, Texas",47372,15651,0,15651,31721,0
0500000US48403,48403,"Sabine County, Texas",10469,0,0,0,10469,0
0500000US48405,48405,"San Augustine County, Texas",8946,0,0,0,8946,0
0500000US48407,48407,"San Jacinto County, Texas",22246,0,0,0,22246,0
0500000US48409,48409,"San Patricio County, Texas",67138,53031,17517,35514,14107,0
0500000US48411,48411,"San Saba County, Texas",6186,2554,0,2554,3632,0
0500000US48413,48413,"Schleicher County, Texas",2935,0,0,0,2935,0
0500000US48415,48415,"Scurry County, Texas",16361,10957,0,10957,5404,0
0500000US48417,48417,"Shackelford County, Texas",3302,0,0,0,3302,0
0500000US48419,48419,"Shelby County, Texas",25224,5770,0,5770,19454,0
0500000US48421,48421,"Sherman County, Texas",3186,0,0,0,3186,0
0500000US48423,48423,"Smith County, Texas",174706,107224,101494,5730,67482,0
0500000US48425,48425,"Somervell County, Texas",6809,0,0,0,6809,0
0500000US48427,48427,"Starr County, Texas",53597,42197,0,42197,11400,0
0500000US48429,48429,"Stephens County, Texas",9674,6164,0,6164,3510,0
0500000US48431,48431,"Sterling County, Texas",1393,0,0,0,1393,0
0500000US48433,48433,"Stonewall County, Texas",1693,0,0,0,1693,0
0500000US48435,48435,"Sutton County, Texas",4077,3226,0,3226,851,0
0500000US48437,48437,"Swisher County, Texas",8378,5050,0,5050,3328,0
0500000US48439,48439,"Tarrant County, Texas",1446219,1420009,1415680,4329,26210,0
0500000US48441,48441,"Taylor County, Texas",126555,109658,107041,2617,16897,0
0500000US48443,48443,"Terrell County, Texas",1081,0,0,0,1081,0
0500000US48445,48445,"Terry County, Texas",12761,9460,0,9460,3301,0
0500000US48447,48447,"Throckmorton County, Texas",1850,0,0,0,1850,0
0500000US48449,48449,"Titus County, Texas",28118,13450,0,13450,14668,0
0500000US48451,48451,"Tom Green County, Texas",104010,87969,87969,0,16041,0
0500000US48453,48453,"Travis County, Texas",812280,755167,734224,20943,57113,0
0500000US48455,48455,"Trinity County, Texas",13779,0,0,0,13779,0
0500000US48457,48457,"Tyler County, Texas",20871,3846,0,3846,17025,0
0500000US48459,48459,"Upshur County, Texas",35291,6966,0,6966,28325,0
0500000US48461,48461,"Upton County, Texas",3404,0,0,0,3404,0
0500000US48463,48463,"Uvalde County, Texas",25926,17780,0,17780,8146,0
0500000US48465,48465,"Val Verde County, Texas",44856,40335,0,40335,4521,0
0500000US48467,48467,"Van Zandt County, Texas",48140,10126,0,10126,38014,0
0500000US48469,48469,"Victoria County, Texas",84088,61529,61529,0,22559,0
0500000US48471,48471,"Walker County, Texas",61758,39370,0,39370,22388,0
0500000US48473,48473,"Waller County, Texas",32663,12242,707,11535,20421,0
0500000US48475,48475,"Ward County, Texas",10909,7329,0,7329,3580,0
0500000US48477,48477,"Washington County, Texas",30373,13949,0,13949,16424,0
0500000US48479,48479,"Webb County, Texas",193117,184687,175586,9101,8430,0
0500000US48481,48481,"Wharton County, Texas",41188,20845,0,20845,20343,0
0500000US48483,48483,"Wheeler County, Texas",5284,0,0,0,5284,0
0500000US48485,48485,"Wichita County, Texas",131664,122186,98410,23776,9478,0
0500000US48487,48487,"Wilbarger County, Texas",14676,11215,0,11215,3461,0
0500000US48489,48489,"Willacy County, Texas",20082,10267,0,10267,9815,0
0500000US48491,48491,"Williamson County, Texas",249967,208749,161355,47394,41218,0
0500000US48493,48493,"Wilson County, Texas",32408,5551,0,5551,26857,0
0500000US48495,48495,"Winkler County, Texas",7173,5821,0,5821,1352,0
0500000US48497,48497,"Wise County, Texas",48793,9310,284,9026,39483,0
0500000US48499,48499,"Wood County, Texas",36752,7469,0,7469,29283,0
0500000US48501,48501,"Yoakum County, Texas",7322,4452,0,4452,2870,0
0500000US48503,48503,"Young County, Texas",17943,12274,0,12274,5669,0
0500000US48505,48505,"Zapata County, Texas",12182,8580,0,8580,3602,0
0500000US48507,48507,"Zavala County, Texas",11600,7379,0,7379,4221,0
0500000US49001,49001,"Beaver County, Utah",6005,0,0,0,6005,0
0500000US49003,49003,"Box Elder County, Utah",42745,28098,121,27977,14647,0
0500000US49005,49005,"Cache County, Utah",91391,76187,76187,0,15204,0
0500000US49007,49007,"Carbon County, Utah",20422,12683,0,12683,7739,0
0500000US49009,49009,"Daggett County, Utah",921,0,0,0,921,0
0500000US49011,49011,"Davis County, Utah",238994,234490,234490,0,4504,0
0500000US49013,49013,"Duchesne County, Utah",14371,3994,0,3994,10377,0
0500000US49015,49015,"Emery County, Utah",10860,0,0,0,10860,0
0500000US49017,49017,"Garfield County, Utah",4735,0,0,0,4735,0
0500000US49019,49019,"Grand County, Utah",8485,6470,0,6470,2015,0
0500000US49021,49021,"Iron County, Utah",33779,21978,0,21978,11801,0
0500000US49023,49023,"Juab County, Utah",8238,4531,0,4531,3707,0
0500000US49025,49025,"Kane County, Utah",6046,2734,0,2734,3312,0
0500000US49027,49027,"Millard County, Utah",12405,3147,0,3147,9258,0
0500000US49029,49029,"Morgan County, Utah",7129,0,0,0,7129,0
0500000US49031,49031,"Piute County, Utah",1435,0,0,0,1435,0
0500000US49033,49033,"Rich County, Utah",1961,0,0,0,1961,0
0500000US49035,49035,"Salt Lake County, Utah",898387,887650,887650,0,10737,0
0500000US49037,49037,"San Juan County, Utah",14413,2984,0,2984,11429,0
0500000US49039,49039,"Sanpete County, Utah",22763,10249,0,10249,12514,0
0500000US49041,49041,"Sevier County, Utah",18842,6797,0,6797,12045,0
0500000US49043,49043,"Summit County, Utah",29736,14301,0,14301,15435,0
0500000US49045,49045,"Tooele County, Utah",40735,30773,0,30773,9962,0
0500000US49047,49047,"Uintah County, Utah",25224,11569,0,11569,13655,0
0500000US49049,49049,"Utah County, Utah",368536,346214,303680,42534,22322,0
0500000US49051,49051,"Wasatch County, Utah",15215,9792,0,9792,5423,0
0500000US49053,49053,"Washington County, Utah",90354,72381,62630,9751,17973,0
0500000US49055,49055,"Wayne County, Utah",2509,0,0,0,2509,0
0500000US49057,49057,"Weber County, Utah",196533,183322,183322,0,13211,0
0500000US50001,50001,"Addison County, Vermont",35974,7542,0,7542,28432,0
0500000US50003,50003,"Bennington County, Vermont",36994,13720,0,13720,23274,0
0500000US50005,50005,"Caledonia County, Vermont",29702,7459,0,7459,22243,0
0500000US50007,50007,"Chittenden County, Vermont",146571,105365,105365,0,41206,0
0500000US50009,50009,"Essex County, Vermont",6459,0,0,0,6459,0
0500000US50011,50011,"Franklin County, Vermont",45417,13206,0,13206,32211,0
0500000US50013,50013,"Grand Isle County, Vermont",6901,0,0,0,6901,0
0500000US50015,50015,"Lamoille County, Vermont",23233,0,0,0,23233,0
0500000US50017,50017,"Orange County, Vermont",28226,602,0,602,27624,0
0500000US50019,50019,"Orleans County, Vermont",26277,4846,0,4846,21431,0
0500000US50021,50021,"Rutland County, Vermont",63400,24433,0,24433,38967,0
0500000US50023,50023,"Washington County, Vermont",58039,28310,0,28310,29729,0
0500000US50025,50025,"Windham County, Vermont",44216,12504,0,12504,31712,0
0500000US50027,50027,"Windsor County, Vermont",57418,14461,0,14461,42957,0
0500000US51001,51001,"Accomack County, Virginia",38305,7348,0,7348,30957,0
0500000US51003,51003,"Albemarle County, Virginia",79236,41014,36400,4614,38222,0
0500000US51005,51005,"Alleghany County, Virginia",12926,3813,0,3813,9113,0
0500000US51007,51007,"Amelia County, Virginia",11400,0,0,0,11400,0
0500000US51009,51009,"Amherst County, Virginia",31894,11791,11791,0,20103,0
0500000US51011,51011,"Appomattox County, Virginia",13705,0,0,0,13705,0
0500000US51013,51013,"Arlington County, Virginia",189453,189453,189453,0,0,0
0500000US51015,51015,"Augusta County, Virginia",65615,14547,0,14547,51068,0
0500000US51017,51017,"Bath County, Virginia",5048,0,0,0,5048,0
0500000US51019,51019,"Bedford County, Virginia",60371,8914,8459,455,51457,0
0500000US51021,51021,"Bland County, Virginia",6871,0,0,0,6871,0
0500000US51023,51023,"Botetourt County, Virginia",30496,10214,10174,40,20282,0
0500000US51025,51025,"Brunswick County, Virginia",18419,4437,0,4437,13982,0
0500000US51027,51027,"Buchanan County, Virginia",26978,0,0,0,26978,0
0500000US51029,51029,"Buckingham County, Virginia",15623,0,0,0,15623,0
0500000US51031,51031,"Campbell County, Virginia",51078,19514,16073,3441,31564,0
0500000US51033,51033,"Caroline County, Virginia",22121,0,0,0,22121,0
0500000US51035,51035,"Carroll County, Virginia",29245,508,0,508,28737,0
0500000US51036,51036,"Charles City County, Virginia",6926,0,0,0,6926,0
0500000US51037,51037,"Charlotte County, Virginia",12472,0,0,0,12472,0
0500000US51041,51041,"Chesterfield County, Virginia",259903,232537,232537,0,27366,0
0500000US51043,51043,"Clarke County, Virginia",12652,2973,0,2973,9679,0
0500000US51045,51045,"Craig County, Virginia",5091,0,0,0,5091,0
0500000US51047,51047,"Culpeper County, Virginia",34262,9530,0,9530,24732,0
0500000US51049,51049,"Cumberland County, Virginia",9017,354,0,354,8663,0
0500000US51051,51051,"Dickenson County, Virginia",16395,0,0,0,16395,0
0500000US51053,51053,"Dinwiddie County, Virginia",24533,6434,6434,0,18099,0
0500000US51057,51057,"Essex County, Virginia",9989,2018,0,2018,7971,0
0500000US51059,51059,"Fairfax County, Virginia",969749,955928,955928,0,13821,0
0500000US51061,51061,"Fauquier County, Virginia",55139,15135,0,15135,40004,0
0500000US51063,51063,"Floyd County, Virginia",13874,0,0,0,13874,0
0500000US51065,51065,"Fluvanna County, Virginia",20047,6031,0,6031,14016,0
0500000US51067,51067,"Franklin County, Virginia",47286,4398,0,4398,42888,0
0500000US51069,51069,"Frederick County, Virginia",59209,29974,29974,0,29235,0
0500000US51071,51071,"Giles County, Virginia",16657,2807,0,2807,13850,0
0500000US51073,51073,"Gloucester County, Virginia",34780,9743,9743,0,25037,0
0500000US51075,51075,"Goochland County, Virginia",16863,1140,425,715,15723,0
0500000US51077,51077,"Grayson County, Virginia",17917,97,0,97,17820,0
0500000US51079,51079,"Greene County, Virginia",15244,0,0,0,15244,0
0500000US51081,51081,"Greensville County, Virginia",11560,4119,0,4119,7441,0
0500000US51083,51083,"Halifax County, Virginia",37355,8878,0,8878,28477,0
0500000US51085,51085,"Hanover County, Virginia",86320,48883,48883,0,37437,0
0500000US51087,51087,"Henrico County, Virginia",262300,247292,247292,0,15008,0
0500000US51089,51089,"Henry County, Virginia",57930,20391,0,20391,37539,0
0500000US51091,51091,"Highland County, Virginia",2536,0,0,0,2536,0
0500000US51093,51093,"Isle of Wight County, Virginia",29728,10081,1328,8753,19647,0
0500000US51095,51095,"James City County, Virginia",48102,34279,34279,0,13823,0
0500000US51097,51097,"King and Queen County, Virginia",6630,0,0,0,6630,0
0500000US51099,51099,"King George County, Virginia",16803,0,0,0,16803,0
0500000US51101,51101,"King William County, Virginia",13146,2567,0,2567,10579,0
0500000US51103,51103,"Lancaster County, Virginia",11567,0,0,0,11567,0
0500000US51105,51105,"Lee County, Virginia",23589,128,0,128,23461,0
0500000US51107,51107,"Loudoun County, Virginia",169599,142909,135670,7239,26690,0
0500000US51109,51109,"Louisa County, Virginia",25627,0,0,0,25627,0
0500000US51111,51111,"Lunenburg County, Virginia",13146,0,0,0,13146,0
0500000US51113,51113,"Madison County, Virginia",12520,0,0,0,12520,0
0500000US51115,51115,"Mathews County, Virginia",9207,0,0,0,9207,0
0500000US51117,51117,"Mecklenburg County, Virginia",32380,7081,0,7081,25299,0
0500000US51119,51119,"Middlesex County, Virginia",9932,0,0,0,9932,0
0500000US51121,51121,"Montgomery County, Virginia",83629,57915,57236,679,25714,0
0500000US51125,51125,"Nelson County, Virginia",14445,0,0,0,14445,0
0500000US51127,51127,"New Kent County, Virginia",13462,0,0,0,13462,0
0500000US51131,51131,"Northampton County, Virginia",13093,0,0,0,13093,0
0500000US51133,51133,"Northumberland County, Virginia",12259,0,0,0,12259,0
0500000US51135,51135,"Nottoway County, Virginia",15725,7363,0,7363,8362,0
0500000US51137,51137,"Orange County, Virginia",25881,8575,0,8575,17306,0
0500000US51139,51139,"Page County, Virginia",23177,4760,0,4760,18417,0
0500000US51141,51141,"Patrick County, Virginia",19407,0,0,0,19407,0
0500000US51143,51143,"Pittsylvania County, Virginia",61745,6539,5387,1152,55206,0
0500000US51145,51145,"Powhatan County, Virginia",22377,1972,0,1972,20405,0
0500000US51147,51147,"Prince Edward County, Virginia",19720,5675,0,5675,14045,0
0500000US51149,51149,"Prince George County, Virginia",33047,13391,13391,0,19656,0
0500000US51153,51153,"Prince William County, Virginia",280813,255061,255061,0,25752,0
0500000US51155,51155,"Pulaski County, Virginia",35127,16893,0,16893,18234,0
0500000US51157,51157,"Rappahannock County, Virginia",6983,0,0,0,6983,0
0500000US51159,51159,"Richmond County, Virginia",8809,1384,0,1384,7425,0
0500000US51161,51161,"Roanoke County, Virginia",85778,66837,66837,0,18941,0
0500000US51163,51163,"Rockbridge County, Virginia",20808,739,0,739,20069,0
0500000US51165,51165,"Rockingham County, Virginia",67725,22473,12296,10177,45252,0
0500000US51167,51167,"Russell County, Virginia",30308,3384,0,3384,26924,0
0500000US51169,51169,"Scott County, Virginia",23403,4286,1777,2509,19117,0
0500000US51171,51171,"Shenandoah County, Virginia",35075,8254,0,8254,26821,0
0500000US51173,51173,"Smyth County, Virginia",33081,9688,0,9688,23393,0
0500000US51175,51175,"Southampton County, Virginia",17482,325,0,325,17157,0
0500000US51177,51177,"Spotsylvania County, Virginia",90395,58977,57129,1848,31418,0
0500000US51179,51179,"Stafford County, Virginia",92446,68289,68289,0,24157,0
0500000US51181,51181,"Surry County, Virginia",6829,0,0,0,6829,0
0500000US51183,51183,"Sussex County, Virginia",12504,0,0,0,12504,0
0500000US51185,51185,"Tazewell County, Virginia",44598,18674,0,18674,25924,0
0500000US51187,51187,"Warren County, Virginia",31584,13828,0,13828,17756,0
0500000US51191,51191,"Washington County, Virginia",51103,15480,2764,12716,35623,0
0500000US51193,51193,"Westmoreland County, Virginia",16718,4281,0,4281,12437,0
0500000US51195,51195,"Wise County, Virginia",40123,15388,0,15388,24735,0
0500000US51197,51197,"Wythe County, Virginia",27599,6836,0,6836,20763,0
0500000US51199,51199,"York County, Virginia",56297,50952,50952,0,5345,0
0500000US51510,51510,"Alexandria city, Virginia",128283,128283,128283,0,0,0
